Product ID,Handle,Title,URL,Status,Published,Total Variants,In Stock Variants,Out of Stock Variants,Inventory %,Option 1 Name,Option 2 Name,Option 1 Values,Option 2 Values
9600086999313,rudis-gold-standard-youth-jacket-dark-olive-custom3,RUDIS Gold Standard Youth Jacket - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-dark-olive-custom3,Active,true,3,0,3,0.0,Color,Size,Dark Olive,"LG, MD, SM"
9600087490833,rudis-gold-standard-youth-jacket-red-custom3,RUDIS Gold Standard Youth Jacket - Red,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-red-custom3,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600087097617,rudis-gold-standard-youth-jacket-dark-olive-custom1,RUDIS Gold Standard Youth Jacket - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-dark-olive-custom1,Active,true,3,0,3,0.0,Color,Size,Dark Olive,"LG, MD, SM"
9600088146193,rudis-gold-standard-youth-pants-ice-custom1,RUDIS Gold Standard Youth Pants - Ice,https://www.rudis.com/products/rudis-gold-standard-youth-pants-ice-custom1,Active,true,3,0,3,0.0,Color,Size,Ice,"LG, MD, SM"
9600087294225,rudis-gold-standard-youth-jacket-ice-custom2,RUDIS Gold Standard Youth Jacket - Ice,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-ice-custom2,Active,true,3,0,3,0.0,Color,Size,Ice,"LG, MD, SM"
9600088342801,rudis-gold-standard-youth-pants-dark-olive-custom3,RUDIS Gold Standard Youth Pants - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-youth-pants-dark-olive-custom3,Active,true,3,0,3,0.0,Color,Size,Dark Olive,"LG, MD, SM"
9600087556369,rudis-gold-standard-youth-jacket-ice-custom1,RUDIS Gold Standard Youth Jacket - Ice,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-ice-custom1,Active,true,3,0,3,0.0,Color,Size,Ice,"LG, MD, SM"
9600088244497,rudis-gold-standard-youth-pants-ice-custom3,RUDIS Gold Standard Youth Pants - Ice,https://www.rudis.com/products/rudis-gold-standard-youth-pants-ice-custom3,Active,true,3,0,3,0.0,Color,Size,Ice,"LG, MD, SM"
9600088178961,rudis-gold-standard-youth-jacket-red-custom1,RUDIS Gold Standard Youth Jacket - Red,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-red-custom1,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600088375569,rudis-gold-standard-youth-pants-dark-olive-custom2,RUDIS Gold Standard Youth Pants - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-youth-pants-dark-olive-custom2,Active,true,3,0,3,0.0,Color,Size,Dark Olive,"LG, MD, SM"
9600087326993,rudis-gold-standard-youth-jacket-ice-custom3,RUDIS Gold Standard Youth Jacket - Ice,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-ice-custom3,Active,true,3,0,3,0.0,Color,Size,Ice,"LG, MD, SM"
9600063078673,rudis-cool-feel-youth-crewneck-carbon-custom3,RUDIS COOL-FEEL Youth Crewneck - Carbon,https://www.rudis.com/products/rudis-cool-feel-youth-crewneck-carbon-custom3,Active,true,3,0,3,0.0,Color,Size,Carbon,"LG, MD, SM"
9600063045905,rudis-cool-feel-youth-crewneck-white-custom3,RUDIS COOL-FEEL Youth Crewneck - White,https://www.rudis.com/products/rudis-cool-feel-youth-crewneck-white-custom3,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600087621905,rudis-gold-standard-youth-pants-dark-olive-custom1,RUDIS Gold Standard Youth Pants - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-youth-pants-dark-olive-custom1,Active,true,3,0,3,0.0,Color,Size,Dark Olive,"LG, MD, SM"
9600064749841,rudis-cool-feel-youth-hoodie-white-custom2,RUDIS COOL-FEEL Youth Hoodie - White,https://www.rudis.com/products/rudis-cool-feel-youth-hoodie-white-custom2,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600087163153,rudis-gold-standard-youth-jacket-dark-olive-custom2,RUDIS Gold Standard Youth Jacket - Dark Olive,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-dark-olive-custom2,Active,true,3,0,3,0.0,Color,Size,Dark Olive,"LG, MD, SM"
9600063602961,rudis-cool-feel-youth-crewneck-white-custom2,RUDIS COOL-FEEL Youth Crewneck - White,https://www.rudis.com/products/rudis-cool-feel-youth-crewneck-white-custom2,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600088113425,rudis-gold-standard-youth-pants-ice-custom2,RUDIS Gold Standard Youth Pants - Ice,https://www.rudis.com/products/rudis-gold-standard-youth-pants-ice-custom2,Active,true,3,0,3,0.0,Color,Size,Ice,"LG, MD, SM"
9600065667345,rudis-cool-feel-youth-hoodie-white-custom1,RUDIS COOL-FEEL Youth Hoodie - White,https://www.rudis.com/products/rudis-cool-feel-youth-hoodie-white-custom1,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600070746385,rudis-elite-super-soft-youth-t-shirt-emerald-custom1,RUDIS Elite Super Soft Youth T-Shirt - Emerald,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-emerald-custom1,Active,true,3,0,3,0.0,Color,Size,Emerald,"LG, MD, SM"
9600087720209,rudis-gold-standard-youth-jacket-red-custom2,RUDIS Gold Standard Youth Jacket - Red,https://www.rudis.com/products/rudis-gold-standard-youth-jacket-red-custom2,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600071205137,rudis-elite-super-soft-youth-t-shirt-emerald-custom3,RUDIS Elite Super Soft Youth T-Shirt - Emerald,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-emerald-custom3,Active,true,3,0,3,0.0,Color,Size,Emerald,"LG, MD, SM"
9600071008529,rudis-elite-super-soft-youth-t-shirt-heather-charcoal-custom3,RUDIS Elite Super Soft Youth T-Shirt - Heather Charcoal,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-heather-charcoal-custom3,Active,true,3,0,3,0.0,Color,Size,Heather Charcoal,"LG, MD, SM"
9600065044753,rudis-cool-feel-youth-hoodie-white-custom3,RUDIS COOL-FEEL Youth Hoodie - White,https://www.rudis.com/products/rudis-cool-feel-youth-hoodie-white-custom3,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600062914833,rudis-cool-feel-youth-crewneck-white-custom1,RUDIS COOL-FEEL Youth Crewneck - White,https://www.rudis.com/products/rudis-cool-feel-youth-crewneck-white-custom1,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600071532817,rudis-elite-super-soft-youth-t-shirt-heather-charcoal-custom2,RUDIS Elite Super Soft Youth T-Shirt - Heather Charcoal,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-heather-charcoal-custom2,Active,true,3,0,3,0.0,Color,Size,Heather Charcoal,"LG, MD, SM"
9600070942993,rudis-elite-super-soft-youth-t-shirt-heather-charcoal-custom1,RUDIS Elite Super Soft Youth T-Shirt - Heather Charcoal,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-heather-charcoal-custom1,Active,true,3,0,3,0.0,Color,Size,Heather Charcoal,"LG, MD, SM"
9600072286481,rudis-elite-super-soft-youth-t-shirt-white-custom1,RUDIS Elite Super Soft Youth T-Shirt - White,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-white-custom1,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600072515857,rudis-elite-super-soft-youth-t-shirt-white-custom3,RUDIS Elite Super Soft Youth T-Shirt - White,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-white-custom3,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600070877457,rudis-elite-super-soft-youth-t-shirt-emerald-custom2,RUDIS Elite Super Soft Youth T-Shirt - Emerald,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-emerald-custom2,Active,true,3,0,3,0.0,Color,Size,Emerald,"LG, MD, SM"
9600071696657,rudis-elite-super-soft-youth-t-shirt-white-custom2,RUDIS Elite Super Soft Youth T-Shirt - White,https://www.rudis.com/products/rudis-elite-super-soft-youth-t-shirt-white-custom2,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600104202513,rudis-performance-youth-long-sleeve-royal-custom1,RUDIS Performance Youth Long Sleeve - Royal,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-royal-custom1,Active,true,3,0,3,0.0,Color,Size,Royal,"LG, MD, SM"
9600106266897,rudis-performance-youth-t-shirt-white-custom3,RUDIS Performance Youth T-Shirt - White,https://www.rudis.com/products/rudis-performance-youth-t-shirt-white-custom3,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600105546001,rudis-performance-youth-t-shirt-emerald-custom1,RUDIS Performance Youth T-Shirt - Emerald,https://www.rudis.com/products/rudis-performance-youth-t-shirt-emerald-custom1,Active,true,3,0,3,0.0,Color,Size,Emerald,"LG, MD, SM"
9600105873681,rudis-performance-youth-t-shirt-royal-custom2,RUDIS Performance Youth T-Shirt - Royal,https://www.rudis.com/products/rudis-performance-youth-t-shirt-royal-custom2,Active,true,3,0,3,0.0,Color,Size,Royal,"LG, MD, SM"
9600105185553,rudis-performance-youth-t-shirt-emerald-custom3,RUDIS Performance Youth T-Shirt - Emerald,https://www.rudis.com/products/rudis-performance-youth-t-shirt-emerald-custom3,Active,true,3,0,3,0.0,Color,Size,Emerald,"LG, MD, SM"
9600105152785,rudis-performance-youth-t-shirt-emerald-custom2,RUDIS Performance Youth T-Shirt - Emerald,https://www.rudis.com/products/rudis-performance-youth-t-shirt-emerald-custom2,Active,true,3,0,3,0.0,Color,Size,Emerald,"LG, MD, SM"
9600103448849,rudis-performance-youth-long-sleeve-lunar-gray-custom1,RUDIS Performance Youth Long Sleeve - Lunar Gray,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-lunar-gray-custom1,Active,true,3,0,3,0.0,Color,Size,Lunar Gray,"LG, MD, SM"
9600105480465,rudis-performance-youth-t-shirt-navy-custom1,RUDIS Performance Youth T-Shirt - Navy,https://www.rudis.com/products/rudis-performance-youth-t-shirt-navy-custom1,Active,true,3,0,3,0.0,Color,Size,Navy,"LG, MD, SM"
9600105840913,rudis-performance-youth-t-shirt-royal-custom1,RUDIS Performance Youth T-Shirt - Royal,https://www.rudis.com/products/rudis-performance-youth-t-shirt-royal-custom1,Active,true,3,0,3,0.0,Color,Size,Royal,"LG, MD, SM"
9600104497425,rudis-performance-youth-long-sleeve-royal-custom3,RUDIS Performance Youth Long Sleeve - Royal,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-royal-custom3,Active,true,3,0,3,0.0,Color,Size,Royal,"LG, MD, SM"
9600105087249,rudis-performance-youth-t-shirt-maroon-custom3,RUDIS Performance Youth T-Shirt - Maroon,https://www.rudis.com/products/rudis-performance-youth-t-shirt-maroon-custom3,Active,true,3,0,3,0.0,Color,Size,Maroon,"LG, MD, SM"
9600106627345,rudis-performance-youth-t-shirt-royal-custom3,RUDIS Performance Youth T-Shirt - Royal,https://www.rudis.com/products/rudis-performance-youth-t-shirt-royal-custom3,Active,true,3,0,3,0.0,Color,Size,Royal,"LG, MD, SM"
9600106103057,rudis-performance-youth-t-shirt-red-custom2,RUDIS Performance Youth T-Shirt - Red,https://www.rudis.com/products/rudis-performance-youth-t-shirt-red-custom2,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600105939217,rudis-performance-youth-t-shirt-white-custom1,RUDIS Performance Youth T-Shirt - White,https://www.rudis.com/products/rudis-performance-youth-t-shirt-white-custom1,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600103547153,rudis-performance-youth-long-sleeve-lunar-gray-custom2,RUDIS Performance Youth Long Sleeve - Lunar Gray,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-lunar-gray-custom2,Active,true,3,0,3,0.0,Color,Size,Lunar Gray,"LG, MD, SM"
9600104759569,rudis-performance-youth-long-sleeve-white-custom3,RUDIS Performance Youth Long Sleeve - White,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-white-custom3,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600106365201,rudis-performance-youth-t-shirt-navy-custom3,RUDIS Performance Youth T-Shirt - Navy,https://www.rudis.com/products/rudis-performance-youth-t-shirt-navy-custom3,Active,true,3,0,3,0.0,Color,Size,Navy,"LG, MD, SM"
9600104530193,rudis-performance-youth-long-sleeve-red-custom2,RUDIS Performance Youth Long Sleeve - Red,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-red-custom2,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600103973137,rudis-performance-youth-long-sleeve-red-custom3,RUDIS Performance Youth Long Sleeve - Red,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-red-custom3,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600105709841,rudis-performance-youth-t-shirt-red-custom1,RUDIS Performance Youth T-Shirt - Red,https://www.rudis.com/products/rudis-performance-youth-t-shirt-red-custom1,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600104923409,rudis-performance-youth-t-shirt-carbon-custom2,RUDIS Performance Youth T-Shirt - Carbon,https://www.rudis.com/products/rudis-performance-youth-t-shirt-carbon-custom2,Active,true,3,0,3,0.0,Color,Size,Carbon,"LG, MD, SM"
9600104268049,rudis-performance-youth-long-sleeve-royal-custom2,RUDIS Performance Youth Long Sleeve - Royal,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-royal-custom2,Active,true,3,0,3,0.0,Color,Size,Royal,"LG, MD, SM"
9600103678225,rudis-performance-youth-long-sleeve-red-custom1,RUDIS Performance Youth Long Sleeve - Red,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-red-custom1,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600104694033,rudis-performance-youth-long-sleeve-white-custom2,RUDIS Performance Youth Long Sleeve - White,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-white-custom2,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600104300817,rudis-performance-youth-long-sleeve-white-custom1,RUDIS Performance Youth Long Sleeve - White,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-white-custom1,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600105578769,rudis-performance-youth-t-shirt-maroon-custom1,RUDIS Performance Youth T-Shirt - Maroon,https://www.rudis.com/products/rudis-performance-youth-t-shirt-maroon-custom1,Active,true,3,0,3,0.0,Color,Size,Maroon,"LG, MD, SM"
9600104399121,rudis-performance-youth-t-shirt-carbon-custom1,RUDIS Performance Youth T-Shirt - Carbon,https://www.rudis.com/products/rudis-performance-youth-t-shirt-carbon-custom1,Active,true,3,0,3,0.0,Color,Size,Carbon,"LG, MD, SM"
9600105349393,rudis-performance-youth-t-shirt-carbon-custom3,RUDIS Performance Youth T-Shirt - Carbon,https://www.rudis.com/products/rudis-performance-youth-t-shirt-carbon-custom3,Active,true,3,0,3,0.0,Color,Size,Carbon,"LG, MD, SM"
9600105677073,rudis-performance-youth-t-shirt-navy-custom2,RUDIS Performance Youth T-Shirt - Navy,https://www.rudis.com/products/rudis-performance-youth-t-shirt-navy-custom2,Active,true,3,0,3,0.0,Color,Size,Navy,"LG, MD, SM"
9600106299665,rudis-performance-youth-t-shirt-white-custom2,RUDIS Performance Youth T-Shirt - White,https://www.rudis.com/products/rudis-performance-youth-t-shirt-white-custom2,Active,true,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9600119472401,youth-blank-crewneck-black-custom1,Youth Tradition Crewneck - Black,https://www.rudis.com/products/youth-blank-crewneck-black-custom1,Active,true,3,0,3,0.0,Color,Size,Black,"YL, YM, YS"
9600105808145,rudis-performance-youth-t-shirt-red-custom3,RUDIS Performance Youth T-Shirt - Red,https://www.rudis.com/products/rudis-performance-youth-t-shirt-red-custom3,Active,true,3,0,3,0.0,Color,Size,Red,"LG, MD, SM"
9600120160529,youth-blank-hoodie-black-custom2,Youth Tradition Hoodie - Black,https://www.rudis.com/products/youth-blank-hoodie-black-custom2,Active,true,3,0,3,0.0,Color,Size,Black,"YL, YM, YS"
9600120946961,youth-blank-jogger-black-custom3,Youth Tradition Jogger - Black,https://www.rudis.com/products/youth-blank-jogger-black-custom3,Active,true,3,0,3,0.0,Color,Size,Black,"YLG, YMD, YSM"
9600119996689,youth-blank-hoodie-heather-gray-custom3,Youth Tradition Hoodie - Heather Gray,https://www.rudis.com/products/youth-blank-hoodie-heather-gray-custom3,Active,true,3,0,3,0.0,Color,Size,Heather Gray,"YL, YM, YS"
9686212477201,u-s-army-emblem-6-youth-mesh-shorts,"U.S. Army Emblem 6"" Youth Mesh Shorts",https://www.rudis.com/products/u-s-army-emblem-6-youth-mesh-shorts,Active,true,3,0,3,0.0,Color,Size,Black,"LG, MD, SM"
9600103612689,rudis-performance-youth-long-sleeve-lunar-gray-custom3,RUDIS Performance Youth Long Sleeve - Lunar Gray,https://www.rudis.com/products/rudis-performance-youth-long-sleeve-lunar-gray-custom3,Active,true,3,0,3,0.0,Color,Size,Lunar Gray,"LG, MD, SM"
9600120324369,youth-blank-crewneck-heather-gray-custom3,Youth Tradition Crewneck - Heather Gray,https://www.rudis.com/products/youth-blank-crewneck-heather-gray-custom3,Active,true,3,0,3,0.0,Color,Size,Heather Gray,"YL, YM, YS"
9600120127761,youth-blank-hoodie-heather-gray-custom1,Youth Tradition Hoodie - Heather Gray,https://www.rudis.com/products/youth-blank-hoodie-heather-gray-custom1,Active,true,3,0,3,0.0,Color,Size,Heather Gray,"YL, YM, YS"
9686244983057,u-s-navy-patriot-youth-long-sleeve,U.S. Navy Patriot Youth Long Sleeve,https://www.rudis.com/products/u-s-navy-patriot-youth-long-sleeve,Active,true,3,0,3,0.0,Color,Size,Gray,"LG, MD, SM"
9719945691409,rudis-elite-terry-youth-hoodie-ice-custom1,Rudis Elite Terry Youth Hoodie - Ice,https://www.rudis.com/products/rudis-elite-terry-youth-hoodie-ice-custom1,Active,true,3,0,3,0.0,Size,,"YLG, YMD, YSM",
9678140408081,u-s-air-force-fly-fight-win-youth-long-sleeve,"U.S. Air Force ""Fly-Fight-Win"" Youth Long Sleeve",https://www.rudis.com/products/u-s-air-force-fly-fight-win-youth-long-sleeve,Active,true,3,0,3,0.0,Color,Size,Gray,"LG, MD, SM"
9600120291601,youth-blank-hoodie-black-custom3,Youth Tradition Hoodie - Black,https://www.rudis.com/products/youth-blank-hoodie-black-custom3,Active,true,3,0,3,0.0,Color,Size,Black,"YL, YM, YS"
9972569833745,the-dream-script-classic-youth-hoodie,The Dream Script Classic Youth Hoodie,https://www.rudis.com/products/the-dream-script-classic-youth-hoodie,Active,true,3,0,3,0.0,Color,Size,Navy,"LG, MD, SM"
9600119767313,youth-blank-crewneck-navy-custom2,Youth Tradition Crewneck - Navy,https://www.rudis.com/products/youth-blank-crewneck-navy-custom2,Active,true,3,0,3,0.0,Color,Size,Navy,"YL, YM, YS"
9678041907473,u-s-air-force-6-youth-mesh-shorts,"U.S. Air Force 6"" Youth Mesh Shorts",https://www.rudis.com/products/u-s-air-force-6-youth-mesh-shorts,Active,true,3,0,3,0.0,Color,Size,Black,"LG, MD, SM"
9600119636241,youth-blank-crewneck-heather-gray-custom1,Youth Tradition Crewneck - Heather Gray,https://www.rudis.com/products/youth-blank-crewneck-heather-gray-custom1,Active,true,3,0,3,0.0,Color,Size,Heather Gray,"YL, YM, YS"
9600119439633,youth-blank-crewneck-black-custom2,Youth Tradition Crewneck - Black,https://www.rudis.com/products/youth-blank-crewneck-black-custom2,Active,true,3,0,3,0.0,Color,Size,Black,"YL, YM, YS"
9600119800081,youth-blank-crewneck-navy-custom3,Youth Tradition Crewneck - Navy,https://www.rudis.com/products/youth-blank-crewneck-navy-custom3,Active,true,3,0,3,0.0,Color,Size,Navy,"YL, YM, YS"
9600120193297,youth-blank-hoodie-heather-gray-custom2,Youth Tradition Hoodie - Heather Gray,https://www.rudis.com/products/youth-blank-hoodie-heather-gray-custom2,Active,true,3,0,3,0.0,Color,Size,Heather Gray,"YL, YM, YS"
9719945658641,rudis-elite-terry-youth-hoodie-ice-custom2,Rudis Elite Terry Youth Hoodie - Ice,https://www.rudis.com/products/rudis-elite-terry-youth-hoodie-ice-custom2,Active,true,3,0,3,0.0,Size,,"YLG, YMD, YSM",
9600119931153,youth-blank-crewneck-navy-custom1,Youth Tradition Crewneck - Navy,https://www.rudis.com/products/youth-blank-crewneck-navy-custom1,Active,true,3,0,3,0.0,Color,Size,Navy,"YL, YM, YS"
9678227767569,u-s-marine-corps-emblem-youth-long-sleeve,U.S. Marine Corps Emblem Youth Long Sleeve,https://www.rudis.com/products/u-s-marine-corps-emblem-youth-long-sleeve,Active,true,3,0,3,0.0,Color,Size,Gray,"LG, MD, SM"
9719945756945,rudis-elite-terry-youth-hoodie-ice-custom3,Rudis Elite Terry Youth Hoodie - Ice,https://www.rudis.com/products/rudis-elite-terry-youth-hoodie-ice-custom3,Active,true,3,0,3,0.0,Size,,"YLG, YMD, YSM",
9678175076625,u-s-army-be-all-you-can-be-wrestling-youth-long-sleeve,"U.S. Army ""Be All You Can Be"" Wrestling Youth Long Sleeve",https://www.rudis.com/products/u-s-army-be-all-you-can-be-wrestling-youth-long-sleeve,Active,true,3,0,3,0.0,Color,Size,Gray,"LG, MD, SM"
9600121143569,youth-blank-jogger-black-custom1,Youth Tradition Jogger - Black,https://www.rudis.com/products/youth-blank-jogger-black-custom1,Active,true,3,0,3,0.0,Color,Size,Black,"YLG, YMD, YSM"
9895375634705,comfort-fleece-teams-sweatpant-charcoal-custom3,Comfort Fleece Teams Sweatpant - Charcoal,https://www.rudis.com/products/comfort-fleece-teams-sweatpant-charcoal-custom3,Active,true,3,0,3,0.0,Color,Size,Charcoal,"2XL, LG, SM"
9600120914193,youth-blank-jogger-black-custom2,Youth Tradition Jogger - Black,https://www.rudis.com/products/youth-blank-jogger-black-custom2,Active,true,3,0,3,0.0,Color,Size,Black,"YLG, YMD, YSM"
9600119701777,youth-blank-crewneck-heather-gray-custom2,Youth Tradition Crewneck - Heather Gray,https://www.rudis.com/products/youth-blank-crewneck-heather-gray-custom2,Active,true,3,0,3,0.0,Color,Size,Heather Gray,"YL, YM, YS"
9678140342545,u-s-air-force-fly-fight-win-youth-t-shirt,"U.S. Air Force ""Fly-Fight-Win"" Youth T-Shirt",https://www.rudis.com/products/u-s-air-force-fly-fight-win-youth-t-shirt,Active,true,3,0,3,0.0,Color,Size,Black,"LG, MD, SM"
9600119865617,youth-blank-hoodie-black-custom1,Youth Tradition Hoodie - Black,https://www.rudis.com/products/youth-blank-hoodie-black-custom1,Active,true,3,0,3,0.0,Color,Size,Black,"YL, YM, YS"
9600106037521,rudis-performance-youth-t-shirt-maroon-custom2,RUDIS Performance Youth T-Shirt - Maroon,https://www.rudis.com/products/rudis-performance-youth-t-shirt-maroon-custom2,Active,true,3,0,3,0.0,Color,Size,Maroon,"LG, MD, SM"
9719946084625,rudis-elite-terry-youth-crewneck-ice-custom2,Rudis Elite Terry Youth Crewneck - Ice,https://www.rudis.com/products/rudis-elite-terry-youth-crewneck-ice-custom2,Active,true,3,0,3,0.0,Size,,"YLG, YMD, YSM",
10038190473489,rudis-sublimated-performance-youth-t-shirt-custom3,RUDIS Sublimated Performance Youth T-Shirt,https://www.rudis.com/products/rudis-sublimated-performance-youth-t-shirt-custom3,Active,true,3,0,3,0.0,Size,,"LG, MD, SM",
9894569967889,a-way-of-life-wrestling-youth-t-shirt,A Way of Life Wrestling Youth T-Shirt,https://www.rudis.com/products/a-way-of-life-wrestling-youth-t-shirt,Active,false,3,0,3,0.0,Color,Size,White,"LG, MD, SM"
9981422469393,rudis-titan-heavyweight-fleece-youth-crewneck-eagle-green-t-d1,RUDIS Titan Heavyweight Fleece Youth Crewneck - Eagle Green,https://www.rudis.com/products/rudis-titan-heavyweight-fleece-youth-crewneck-eagle-green-t-d1,Active,true,3,0,3,0.0,Color,Size,Green,"LG, MD, SM"
10038190670097,rudis-sublimated-performance-youth-t-shirt-custom2,RUDIS Sublimated Performance Youth T-Shirt,https://www.rudis.com/products/rudis-sublimated-performance-youth-t-shirt-custom2,Active,true,3,0,3,0.0,Size,,"LG, MD, SM",
10038190801169,rudis-sublimated-performance-youth-t-shirt-custom1,RUDIS Sublimated Performance Youth T-Shirt,https://www.rudis.com/products/rudis-sublimated-performance-youth-t-shirt-custom1,Active,true,3,0,3,0.0,Size,,"LG, MD, SM",
10071627137297,rudis-elite-terry-youth-jogger-black,RUDIS Elite Terry Youth Jogger - Black,https://www.rudis.com/products/rudis-elite-terry-youth-jogger-black,Active,true,3,0,3,0.0,Color,Size,Black,"YLG, YMD, YSM"
10063878160657,rudis-elite-terry-youth-crewneck-ice,Rudis Elite Terry Youth Crewneck - Ice,https://www.rudis.com/products/rudis-elite-terry-youth-crewneck-ice,Active,true,3,0,3,0.0,Color,Size,Ice,"YLG, YMD, YSM"
10063878127889,rudis-elite-terry-youth-crewneck-black,Rudis Elite Terry Youth Crewneck - Black,https://www.rudis.com/products/rudis-elite-terry-youth-crewneck-black,Active,true,3,0,3,0.0,Color,Size,Black,"YLG, YMD, YSM"
10052666065169,ohio-usa-tonal-youth-t-shirt,Ohio USA Tonal Youth T-Shirt,https://www.rudis.com/products/ohio-usa-tonal-youth-t-shirt,Active,true,3,0,3,0.0,Color,Size,Black,"LG, MD, SM"
10060050465041,the-dream-comfort-fleece-youth-crewneck,The Dream Comfort Fleece Youth Crewneck,https://www.rudis.com/products/the-dream-comfort-fleece-youth-crewneck,Active,true,3,0,3,0.0,Color,Size,Navy,"LG, MD, SM"
10071627170065,rudis-elite-terry-youth-jogger-lunar-gray,RUDIS Elite Terry Youth Jogger - Lunar Gray,https://www.rudis.com/products/rudis-elite-terry-youth-jogger-lunar-gray,Active,true,3,0,3,0.0,Color,Size,Lunar Gray,"YLG, YMD, YSM"
10069192081681,team-ohio-arched-youth-crewneck,Team Ohio Arched Youth Crewneck,https://www.rudis.com/products/team-ohio-arched-youth-crewneck,Active,true,3,0,3,0.0,Color,Size,Black,"LG, MD, SM"
9981425352977,rudis-titan-heavyweight-fleece-youth-crewneck-eagle-green-t-d2,RUDIS Titan Heavyweight Fleece Youth Crewneck - Eagle Green,https://www.rudis.com/products/rudis-titan-heavyweight-fleece-youth-crewneck-eagle-green-t-d2,Active,true,3,0,3,0.0,Color,Size,Green,"LG, MD, SM"
10063545303313,rudis-cool-feel-youth-hoodie-carbon,RUDIS COOL-FEEL Youth Hoodie - Carbon,https://www.rudis.com/products/rudis-cool-feel-youth-hoodie-carbon,Active,true,3,0,3,0.0,Color,Size,Carbon,"LG, MD, SM"
10051445326097,bo-bassett-dream-big-youth-t-shirt,Bo Bassett Dream Big Youth T-Shirt,https://www.rudis.com/products/bo-bassett-dream-big-youth-t-shirt,Active,true,3,0,3,0.0,Color,Size,Heather Gray,"LG, MD, SM"
10098658017553,rudis-elite-terry-youth-hoodie-black,Rudis Elite Terry Youth Hoodie - Black,https://www.rudis.com/products/rudis-elite-terry-youth-hoodie-black,Active,true,3,0,3,0.0,Color,Size,Black,"YLG, YMD, YSM"
10098049319185,rudis-wrestler-arched-youth-elite-terry-jogger,RUDIS Wrestler Arched Youth Elite Terry Jogger,https://www.rudis.com/products/rudis-wrestler-arched-youth-elite-terry-jogger,Active,true,3,0,3,0.0,Color,Size,Lunar Gray,"LG, MD, SM"
